i0 0.28708049050080947 0.28495401654178565 0.21780235028537628 0.29243222955269976 0.3208641139531424 0.2681056034555525 0.2910224787241751 0.26738786196292064 0.28179508110153917 0.25234304236581656 0.24230073367891394 0.23055948227340634 0.2845683603451061 0.3372663468663641 0.2649678703674835 0.23308289298648677 0.3582064403959469 0.35506215303901506 0.21650546491780823 0.27807519487532156 0.3151069229145926 0.27992513306106803 0.22986938529179363 0.2951666784433396 0.33980820447491983 0.2177733616632307 0.3254229810218839 0.283089569739306 0.35191652486684316 0.34398930662112526 0.28911001482450716 0.21090419649425382 0.21440846750313083 0.29245501450836453 0.3532403730570316 0.34977180904471683 0.34699698529671563 0.3463274335846494 0.2546536001890408 0.26094414051289777 0.3162860836896351 0.2591828932933292 0.21340893659732302 0.24260358865521037 0.33060877850225695 0.21335496495224512 0.32179197831957107 0.3040494518587479 0.3154240416647322 0.28436077154048117 0.2760898248365548 0.24366554820676045 0.21325786037431738 0.2763554683042055 0.3444694538827048 0.36295782873597937 0.25668155046060287 0.27238564805737175 0.2531006596091558 0.2942149911093892 0.3416615628591769 0.3264590298881954 0.2654364006415601 0.1973968268871516 0.2977645682048868 0.33244745236220347 0.27168131739389995 0.2895331273315805 0.3591510905858514 0.2687943550951567 0.27094845741210066 0.34125067009733956 0.3060320790370672 0.3157333949627228 0.3237117330472524 0.3095368819136187 0.26613166919451053 0.35679651844102134 0.23127524525691479 0.317948918307205 0.2129675565881659 0.25202131142101497 0.27706029990454845 0.3442121233924195 0.33370886676428857 0.2401777134661525 0.3307677284151943 0.37131772966217863 0.2267831802388642 0.23324910162050105 0.31313917368592975 0.3237211384845067 0.29064175838186507 0.27574726086226725 0.25255533958170706 0.22051870962553638 0.23296112193066246 0.32126852218825913 0.298344271339039 0.22061160352425627 0.3430117796710709 0.35111663442297675 0.24542549178365972 0.3379844622287232 0.29649849250705573 0.35664760955086344 0.37914836672378144 0.2505170587015943 0.33747771904250057 0.23010092283566397 0.28475724701654476 0.21550786183476886 0.30812752598496573 0.28674002792740266 0.27208286035850165 0.3405026539276071 0.3559098654070942 0.25133221920249055 0.25732237080329146 0.375239805478951 0.2839318759108888 0.2172986915184629 0.23953207968929774 0.24589949637700542 0.2161884166398272 0.3597948291899895 0.2810257108757503 0.3231007291117891 
i1 0.03063741754419313 0.04919651238670891 0.0396761922560365 0.08925741253931328 0.00114824794871048 0.06078210041117217 0.008881556280169765 0.05506761406311072 0.05680015716842677 0.06407567775900427 0.022097551416794654 0.14328669542120995 0.04507429618313141 0.10397549552772961 0.10979085046863882 0.09499972647927173 0.0007961692782119821 0.14347290553929223 0.01733319353483123 0.08322381945119216 0.1142372712122491 0.08299065670918246 0.009766752416062553 0.11936211975445228 0.12410290285740087 0.0066882799784449875 0.0021263288084789693 0.0828093370437461 0.016160236516065088 0.09290289377691334 0.014448492174332556 0.025308591068240956 0.07648640410382906 0.054286281134541856 0.14960324940126357 0.02708580141466935 0.0672822032296038 0.0786640001241106 0.06262708936692891 0.08096579850248023 0.041188024570805566 0.15781411345981683 0.07558624253214746 0.13445022108520574 0.1599572924573623 0.07802225658592393 0.12954725036890447 0.11491188849579591 0.08041750917577456 0.053175764421239086 0.011993316991296035 0.06383842122118553 0.04696568942897183 0.158256562208055 0.02734346083056436 0.06826032200154021 0.07945803913346033 0.06919777728014588 0.11101191514418453 0.07367940580150864 0.12293849969064344 0.006737342820828479 0.0017950426597117676 0.07018920004512913 0.13168820156769942 0.12741137178270703 0.10859129097623033 0.02148705334944952 0.13038725772640256 0.08931579100894572 0.03698573350913429 0.07481744892392249 0.14234995782868537 0.028752452545982233 0.11892643083946025 0.0766157963009857 0.07257440447725884 0.12731296434406036 0.13735816653349778 0.13877485832492228 0.14243426108110385 0.14906787529454987 0.09895374174315441 0.15506061264045787 0.0446981891270156 0.1601997927607565 0.14378170254009395 0.014266473978360714 0.03382979477339857 0.0630993618799017 0.042000807165266586 0.03844597392686014 0.07604981556750202 0.013711288740335382 0.13321554042026135 0.06740905171569811 0.11531177653487631 0.1008370965489562 0.0682640349109878 0.03515780902252777 0.15126357017166858 0.07789263775086253 0.06998842629881344 0.086916620714004 0.13169056432195894 0.03210238111781883 0.05244882723004901 0.03755378724121245 0.049168850971974515 0.09900039494840797 0.037711833926935924 0.0291693032011663 0.019996130326317592 0.030279994513951428 0.049005441173564625 0.08130124431480015 0.1559634898094047 0.08219522663208476 0.08486959231010896 0.037765904326044965 0.11601368517161322 0.052780386272421376 0.09734090222730499 0.10400420290189938 0.07277934196968201 0.08313262352077573 0.11403965973598786 0.0006015039533168566 
i10 0.16154278930424823 0.1741418199869051 0.1051429506314788 0.08992298524648948 0.13751724231322462 0.1532770876068757 0.19811494442492425 0.12562452796327309 0.07395145688943981 0.1737268830114 0.059955655758456405 0.18910357546018514 0.12781994288201642 0.1518889184528255 0.18386568098034023 0.0858798509752063 0.13758834721630775 0.1399014581509719 0.16727065366047078 0.16384387045965246 0.18083809527016664 0.13395428703631837 0.06818168163756905 0.19685874021849073 0.1616394714740501 0.14974673972332703 0.1729094329117676 0.12626087210559714 0.17947430490220517 0.12820336268638752 0.16058477930169604 0.1911954177930012 0.15155374016804335 0.15420959407488474 0.17007145583302444 0.1170662439272728 0.17494058559564482 0.18884941370024996 0.11044293151036917 0.09733395335923554 0.08994092177811523 0.06307465117379239 0.10169902423089147 0.1829762875067212 0.19068577899633993 0.1745115008682123 0.08209930300693957 0.09859729785936526 0.15458962680957128 0.1483423510069805 0.1336319129575572 0.10515688005437389 0.1701757624895405 0.14042592373603785 0.1827574320536561 0.1435823532841746 0.1089507907349347 0.0778294401175965 0.14772214798315172 0.08892797025659775 0.10799680297287945 0.18681879301288737 0.16202391766980617 0.14544700475103686 0.1643917007824384 0.19279586519230602 0.15350441727092443 0.11692412658221353 0.07290149465808256 0.18184412517748463 0.1702705171588941 0.10376518590955272 0.14839357108823606 0.06983507301058688 0.10860838474861859 0.07414571835560346 0.18737064492061642 0.19736388662728283 0.14276571802912863 0.1456803854750439 0.15089901677666354 0.19260592131828727 0.17288679917515679 0.11623379859001362 0.11096537526021981 0.19194328742104333 0.07044293431541293 0.17914769081122456 0.16249561809252558 0.11018801017265856 0.12478834624490606 0.13069673683970276 0.1629989565165471 0.09627009168176166 0.1759048288644819 0.0740135621409583 0.19322758445337535 0.1864197351446583 0.1552485979352047 0.1327456075490274 0.10427289908097646 0.12211759303916567 0.16967230358188506 0.19261632024606332 0.1157859731055226 0.17328067707571038 0.13236010218286168 0.16837812183202516 0.1392007999413961 0.09631266030596743 0.11916892091441068 0.1878599477579419 0.12843963426948798 0.14669314562043542 0.1623823992777391 0.08407160291119159 0.07043272024287255 0.19977337713328078 0.11742724475226117 0.14227608466193456 0.11365597258136113 0.08942231875063848 0.06988798442106986 0.08368673169028215 0.16429344620828143 0.19314152525405776 0.12312553406183115 0.18502001873238821 
i1001 0.03721377974889178 0.11459057430643073 0.07833014993811162 0.1115308667911782 0.02382618429356233 0.15566061724909117 0.11921239942779556 0.07486828307679784 0.06439390771455979 0.15533940536031435 0.07986631430489104 0.12340927257171878 0.06453588432877154 0.11346586537459467 0.06841097046569886 0.0036190270086516037 0.1195463861065857 0.1176341975834723 0.03533222129269199 0.1428204639507904 0.0949374342895897 0.10391412830005735 0.056254868214633096 0.10384600405089259 0.03170563884540363 0.07281487520522106 0.06716116297540936 0.08433593670068884 0.05885466860478925 0.09056709076765442 0.1419065294015367 0.01509207495289882 0.0650849993522017 0.08166160352420866 0.054418094684927566 0.13880985298100296 0.11424118718213991 0.14680434428092884 0.011718216986508049 0.06466946948841307 0.09678806494008746 0.14379562402475346 0.02814778732297096 0.06794604431051723 0.03296886554917412 0.0893483799439077 0.12809762125405633 0.10471861388319854 0.021660934397745517 0.0810100443308843 0.009836618206205053 0.05612050427487365 0.0036576092368625396 0.07443367147995514 0.1064678077389633 0.013507199592787494 0.12066362720574786 0.03514662830750509 0.0754136778586094 0.035618231626794485 0.05528349181365244 0.030407933259461273 0.042177189435215215 0.09960970754776871 0.04456467440751883 0.10813605335187015 0.11198117385129444 0.046225564180782955 0.06204566309669728 0.10571937908795986 0.024076705628139523 0.1463213540179573 0.10086639708734826 0.13475195938391224 0.025834314935421366 0.028300717736663452 0.14022994075117307 0.06625234516367123 0.06937402110093373 0.08970110454082353 0.12016885070528048 0.11469844580259846 0.01972563466992801 0.06735549064835257 0.00119595854333998 0.017331322530110705 0.13171931427195668 0.026305566646949524 0.09440008564568904 0.14090813591632334 0.07406837221803209 0.08541183050533527 0.01087289295075297 0.07271820839702307 0.08023110453886982 0.04789795082766252 0.006487288932055068 0.13363104132942652 0.10897745303849317 0.10397860750928709 0.04510164718009782 0.056014464347483646 0.010617201567849194 0.10511855416842482 0.007074550275785162 0.022378322933793382 0.13583022934325106 0.007814231532091473 0.07086927746627895 0.15363808308515808 0.08064420187904313 0.0816042846961871 0.004761129684815492 0.09839027120238042 0.058151535549505154 0.1449279479104824 0.03898113820025677 0.15391726069489892 0.15132669517202552 0.002381754502362478 0.08111660474488913 0.12299233230527126 0.11615249406288679 0.018069348216770788 0.09321298941376155 0.12255412464943813 0.06024894745720736 0.1418929390738861 
i1002 0.04712736351310181 0.07674854580762197 0.03790423017347609 0.0639433385576205 0.10030998356325596 0.06945208217746858 0.07553817930517473 0.10313451489664453 0.08108930358946718 0.06527595128975978 0.13233900558987877 0.11507944528846185 0.025252262284302555 0.0731905957091164 0.08401423049686983 0.028070256474881924 0.039476480718951185 0.005348542169134403 0.02344646615196286 0.09840967293857018 0.04766147160533794 0.08028980808835308 0.014270112177723442 0.056667599731041025 0.027725867816207433 0.056230007302295916 0.0036087251267182398 0.1271133900771253 0.09406329447382246 0.0719269535352459 0.002178312732544382 0.018104030520677807 0.07269717831294005 0.11655735952203045 0.07080149493252108 0.10473682001314905 0.10351041055169251 0.13951537830216323 0.06387675990879778 0.05963761218338658 0.16057920115607366 0.1002665496763176 0.11191376712376382 0.08910644716679697 0.06964478985093189 0.11711176818883617 0.13074522140084488 0.1441306124088909 0.023686774872166312 0.013068171841364648 0.1293367186077651 0.09195178775314063 0.09639650797299835 0.027058013402287747 0.11039026264457802 0.1381710055852659 0.029381604980018468 0.1139926093936091 0.04305154960452675 0.06756300488438244 0.06764885736065594 0.08251770576312441 0.0676980419542082 0.04710014152447786 0.0822394713231651 0.14738338781169677 0.11980548642673185 0.03404381401198788 0.024787799605667734 0.010013463609709018 0.034579581940089615 0.1401743358837948 0.03768654405491948 0.10085893727588338 0.12312468658463314 0.0046108547315700495 0.10859170270069322 0.03321157374456848 0.014873536411363516 0.06257061671934891 0.08260155156059636 0.11765031268794761 0.0634780205472552 0.12800183039858165 0.05822409786488377 0.15890387173345275 0.029560634219710603 0.010816821516444388 0.14156768325818253 0.0701564727423091 0.15910418189245493 0.06221497632568565 0.1497062119588562 0.09715372232715931 0.09580971554270615 0.09236461475330443 0.10455836254600176 0.003088584969697059 0.13291481568568966 0.07579254982355359 0.13877561347426928 0.07225636248629352 0.14492581757761808 0.12229160980300494 0.011070510811755887 0.12219870064067025 0.1272258266872606 0.07089668244503763 0.02081289373035194 0.03277566479571123 0.0054740312898271136 0.06619076885370509 0.15208488249344357 0.04756721715273916 0.08190524878619122 0.12051197199931425 0.12299797494318286 0.04317900847314756 0.025589772484894326 0.11941388846100319 0.11993685499883552 0.1459241591284931 0.05484855664896567 0.08404244902154544 0.073978300225774 0.001294403075420997 0.08345302113547796 0.01795934286785957 
i1003 0.049210000148628454 0.0804294208514298 0.024807828438188764 0.021520330054748276 0.10797380646400707 0.05853854563284716 0.1556306105026771 0.06582304288680867 0.09008904141894186 0.12709610073008462 0.05896449803810319 0.10831453669217411 0.12548113289685153 0.12008534496555079 0.016129511168357823 0.05620495469984714 0.13646749542332565 0.1398798799530762 0.14813876766848882 0.007099146292519839 0.0922245040785193 0.0819962484491891 0.06242613767749867 0.15374667657317992 0.005264847251807231 0.14145498023000014 0.06621267518270645 0.07539397920373206 0.027152752103568566 0.0333984486826023 0.0996362556825757 0.015138434972512233 0.025369028396406614 0.10574159205440209 0.024054519003379946 0.019366136519572898 0.038023239992071654 0.09668553745344535 0.014489323883159187 0.1260902127906992 0.1347720744223844 0.11023142106938694 0.06108095333406888 0.13277223616965214 0.12147551026300303 0.15870199211622363 0.15319213174737684 0.15019126568746716 0.15644649675396222 0.07572291111601084 0.13451683789567026 0.08278321140340911 0.12465352733235106 0.030663866347387214 0.043429477528349844 0.09163115312015802 0.025183163149074973 0.12421276476424718 0.0389181363600694 0.04783148391565776 0.14255416963164988 0.11798667086989706 0.09140283117811687 0.010200863862365248 0.04294612812329707 0.1519124980937808 0.07953505029562521 0.057521571064821586 0.12539544534763655 0.07511312012689739 0.03402745349381088 0.07405415840691719 0.03557585751036259 0.04984318729073718 0.07836802598058225 0.026707304176446796 0.1371160683937224 0.09933836118348266 0.025731142965354958 0.1492714257820076 0.14416385720601455 0.12419610796502477 0.07595113951507318 0.08861237181256003 0.10121162764760483 0.04023105611970115 0.11796759175266511 0.13372482198257862 0.021256700137977577 0.15863662642351326 0.1255216485083118 0.1002746678306984 0.056480184288464956 0.05925195169684171 0.09326908134158733 0.09343766161849586 0.043319535813490136 0.03403703197641824 0.08438489536026572 0.07889938890864484 0.037330442919995405 0.061231945065026494 0.11054370026131603 0.15114511512840292 0.07905460415454493 0.11730033456920452 0.03951639234877193 0.012557128343296333 0.12523237549366598 0.008610758317580269 0.12367013555837437 0.032219148123255666 0.06749845542750772 0.01568859070066573 0.06471219308725565 0.12290054225558766 0.07761930502835546 0.11695472374326202 0.15204574525866701 0.05870767018436478 0.11967495110454818 0.1629905251178359 0.030209497984246204 0.08338111803182058 0.09038614951845131 0.10915029173416722 0.09917986902150473 0.10310802366394543 
i1007 0.04516004909437475 0.12024775187884901 0.11978468105577889 0.05002240130681698 0.07080223074558963 0.07583976794526467 0.027415934376390352 0.023249467260617433 0.048191839824711015 0.10795432857443213 0.054567432096846544 0.08708539372240666 0.06532814715693848 0.08214403858781445 0.133260029286834 0.10199017985929941 0.10756651660477189 0.09098604005333322 0.024496299272043227 0.06724497335385021 0.02417078506667258 0.1457578366528177 0.1394819704036034 0.1163127099517173 0.1475964293709387 0.01167747994028275 0.10119170131226433 0.01652153115924657 0.05212612828993176 0.06617726200403533 0.13622815866822374 0.0828765549554479 0.022000264352247428 0.0011216100729412514 0.09784231185703281 0.018130292176577082 0.09367699742685445 0.15290164498833447 0.13258708317994508 0.054894980826314124 0.017306070227158264 0.11835481373187118 0.11035491113109117 0.1505041126477001 0.09526454007514297 0.0927962347194231 0.07983701717473793 0.10311888358201894 0.14982094296383394 0.06662369705151451 0.12122539449770306 0.06548578394440743 0.061535628540396764 0.14709699779912683 0.016479402754398242 0.13744501849093066 0.14838258428451284 0.14141045543592287 0.004196013072389708 0.029659733143676287 0.13104076412920945 0.03260898113116159 0.059694904923021014 0.08492270306693557 0.08813792431528977 0.12395732656461494 0.11231884705123896 0.03783564029428938 0.08157782242663592 0.15508044320550898 0.14671943444134272 0.12049915077432623 0.036223324718382965 0.0814150801838769 0.06933383005350037 0.021462564871624377 0.10851207855884025 0.025970725797365937 0.04164685075548946 0.07133811073562353 0.12063691799220923 0.08868492880964929 0.01934099997202696 0.1284274317532301 0.12921390669163912 0.040479103986425395 0.05015979327724209 0.0892232937943327 0.09540892373921402 0.039808737967439514 0.10299355881061541 0.1099241905354465 0.02585224982055071 0.04748720373433027 0.005429213739000533 0.05712937597801109 0.12366353401559863 0.0629603434206019 0.1043478854425206 0.046713940326734316 0.020090206810979644 0.03573342611011252 0.1364118682966417 0.0458558682336845 0.0865927720222412 0.05124294448817536 0.0061918299200305876 0.1402397838898344 0.05585992735344652 0.02807208995961914 0.15610902021951917 0.09774937240855582 0.04377038396528984 0.06754569761791612 0.061472339602145924 0.010751656039935146 0.05168232640443266 0.01037335887533596 0.12705376998182227 0.04257925119598971 0.10459300013736086 0.13734425842770534 0.009548342344351231 0.15050644817417025 0.03548457924525252 0.0076781601465779085 0.03571753699908558 0.09308751909825627 
i1008 0.020804192723795863 0.1078593244905902 0.09550633461847859 0.05372507745425349 0.04660277250300801 0.10310311532580223 0.05750812419392178 0.09689330964387698 0.012381281027161876 0.010998314397175473 0.02131629245604659 0.11444419144320184 0.09810816680170661 0.0785906495398992 0.10113042698893004 0.009406786273426107 0.03601710874770545 0.0963149941574801 0.07011186718482175 0.045866331510230236 0.10772941693846845 0.09806094387462001 0.08804527400609292 0.14259645494139936 0.057887882168028384 0.11034168529983257 0.0343126467114997 0.03089733788825195 0.07738586239726548 0.012307717442184231 0.07409309198950334 0.11711249015997496 0.04482919014593241 0.045869609347139115 0.07118063605621856 0.15507053716944263 0.06223944593344499 0.04063210612397926 0.12197106453611982 0.11071147506235356 0.06731702960888586 0.0707685052007977 0.06315773773660928 0.0813801232475638 0.11161132540342597 0.09380825491420564 0.08302888804574882 0.11098758710119408 0.10622498849088757 0.048087777545119864 0.005795702162257478 0.11888662005252112 0.07531561482849665 0.136928824272425 0.04480858582615599 0.14911086405515275 0.031349772976274434 0.013058782295923476 0.05038655168828666 0.14086327420049607 0.11568247143756685 0.1303224999985116 0.07123797411545854 0.08067514030077644 0.11211577765799503 0.03753749087229037 0.13624703205281788 0.09832301284423763 0.07819099143752857 0.0903925519128381 0.14176234087798403 0.10663954004274759 0.10544546355110705 0.11567143802762886 0.014762487455796067 0.13306663995193918 0.08708394271130782 0.10473756339702585 0.11981962487644367 0.1353811696118074 0.09075745538187352 0.11627538644878942 0.12760900031788744 0.1376322073384094 0.06334367518149474 0.1030414976752756 0.011885242855841985 0.15901157301132396 0.08842044889031543 0.08129657200277178 0.06914168984298552 0.0100851684262186 0.12434732849785313 0.09760516104874237 0.13496543542098036 0.05333337298117803 0.1141621805671295 0.06523101522459857 0.09492386483329208 0.13030567231321574 0.039234724496322176 0.034986418578297936 0.14890554278657267 0.10700857474219184 0.15277561856494964 0.12769132143380227 0.08379882529556267 0.06651670498956694 0.08596582060988532 0.024543378782885 0.03547458688919672 0.15618062876654626 0.11975985273841766 0.03389279726316318 0.05856949347671627 0.012906222221790895 0.07743790587744379 0.14432793713094597 0.047607347656263455 0.05213059444076644 0.0868189128381739 0.08479564242622982 0.024205130443668788 0.04915223120004872 0.030501850188178248 0.1217886289212414 0.02247352413414084 0.15117043119418477 
i1009 0.05538730650356802 0.05692555642668811 0.11716337127842784 0.07285159557709298 0.14022832961546947 0.1221288766874872 0.03258197910641479 0.11999507812221988 0.09777199665142315 0.039037005296431185 0.00538770406410092 0.1121307722913243 0.03720163766846445 0.06413202319750075 0.1480244650943901 0.12462735782570306 0.08181640686830723 0.11430073887215594 0.13561513074630988 0.06958446920624563 0.1363246719488896 0.06731871001445057 0.1420438363109648 0.09589209252198849 0.13136029136308533 0.08583933673489025 0.008955240592189943 0.04541942828588208 0.01713073623667922 0.10358554105365583 0.02889990343985295 0.13963757034204688 0.09228894651683431 0.09571823733012087 0.08281095879785258 0.08145860410154165 0.027793211876788106 0.034960342489146284 0.028698094865605858 0.030910352358590545 0.04031467751008828 0.11700167658297368 0.1335542596355967 0.13729604547235322 0.10764310000339287 0.017877413996031342 0.058773266788813096 0.1033101614315061 0.13173924991389 0.09245994076219573 0.12247343125807493 0.0763213244543695 0.12891404204761087 0.09044774521833454 0.0441545862042776 0.03205181732986368 0.033749968376027416 0.05854763483117484 0.13035378616290103 0.0662127253151001 0.04287557697096343 0.0689341779463666 0.14143725337070137 0.08454168056938624 0.0006503255952521789 0.03840710157283318 0.12481354404018978 0.14978822463321675 0.07949111714553847 0.13990283734830625 0.018202045562901798 0.034796577119237365 0.08440178731896275 -0.0008474241888524501 0.06466021607557097 0.11847290928877953 0.030097354273336614 0.08469906503628118 0.12858490478230877 0.00015784079141164872 0.13122771098108926 0.032104637788123405 0.04100860900766782 0.029343633920797824 0.05887366083102009 0.04654391082676913 0.10176046383557956 0.10282336292501205 0.030391264251198293 0.044043194732017676 0.10179450561068551 0.02923101915322232 0.04231906738222173 0.011377597656515397 0.11463440285941807 0.0024235108765747787 0.023733879968382714 0.027698876653244404 0.05949349776503361 0.12430554755506538 0.017314941731405444 0.03902673304099464 0.056891729226295866 0.03389985160174303 0.03125549038533992 0.09620339099643022 0.1147965248268097 0.05383891352095576 0.024976241626389253 0.01790936969858132 0.14240023701315832 0.1469668352361427 0.13902194892290182 0.02781888957760392 0.012852877126950128 0.09552482048303886 0.14991011905554724 0.13051067907862046 0.06363546828054194 0.12490332209613586 0.11442032540116637 0.014106814493691753 0.08407293365928048 0.025388787053057946 0.05537364717027818 0.11551903192646545 0.0007589301567212258 0.060312830643853295 
i101 0.07217506182344742 0.006928103031624799 0.0352485588054497 0.15066692217832822 0.14983299296438404 0.0995905542661408 0.13244848136330414 0.1104194534183778 0.05725119392250433 0.025743420743661247 0.0635009206981792 0.016369203074978692 0.13248013111681922 0.07263711290079689 0.1462004161532798 0.006071715943341033 0.019982943123143495 0.1391819715615151 0.10385784282537278 0.04747971481866721 0.05900304876954939 0.13350683041314018 0.07955667500639009 0.03548846006549886 0.012005456318443462 0.03901605580637513 0.13072705814637373 0.10486708179167523 0.019198698942920735 0.07833877135797085 0.003967705877524232 0.10541512981336051 0.08100137533332083 0.00487808780151537 0.04255428507888716 0.041975026309434484 0.1116127383255497 0.14045798473135493 0.13190295971261126 0.0693937153985214 0.09704578233394429 0.017481167192321886 0.08003417092459847 0.06708510704511637 0.11431765090735115 0.14630546353479124 0.03534132075364246 0.04053440818855706 0.07270174051059305 0.051768191532582976 0.08720286647478555 0.054353544782691436 0.1376996874911963 0.14987840514472997 0.05309284092432593 0.10691501580672504 0.08714583202009692 0.017924261066993276 0.13688698934877203 0.011545982152565998 0.12534232625283762 0.04311864954901106 0.06413590816463438 0.007183344888960552 0.05401471330829863 0.009299134289704577 0.08894116298445257 0.024436043105830266 0.003869253501273563 0.0047460483774684125 0.12774305661832974 0.08843347625644114 0.06628239172353802 0.04818475599833126 0.07031791993297981 0.01673396876882179 0.02982869422952559 0.1225526767386165 0.10007887222813823 0.10344186649153868 0.012951319569304105 0.1371444655583828 0.051016802622739346 0.006263100048725157 0.10878911637428422 0.024312463337200912 0.030161395762263638 0.10438068747021602 0.11118404507921766 0.13789775848042868 0.0029427460829223625 0.14715150048162742 0.04430987795699008 0.1062384044781566 0.06799092685548754 0.13550936538003291 0.1337609853220026 0.021662698207057785 0.04172908311178964 0.11919511731132137 0.10654742758976252 0.004611009075520885 0.1243206550353771 0.06618967328330268 0.14508923777256783 0.12389895383831202 0.07019345690416831 0.1388973070608159 0.048809334296450846 0.023131563454495494 0.08998210475390253 0.0443602620378432 0.09098028356928055 0.055440876833525485 0.12299354550498164 0.12887939228222756 0.14983964706655695 0.15128011546726933 0.1333750568078435 0.01528107300686514 0.0958486291569294 0.09117041251352659 0.13115199765220031 0.13195163931642914 0.0798938994796069 0.11368061033959921 0.031860997512088804 0.02301873459681379 
