v502	v574	1.0
v502	v527	1.0
v502	v516	2.0
v502	v902	2.0
v502	v671	1.0
v502	v651	2.0
v502	v595	1.0
v502	v534	2.0
v502	v533	1.0
v502	v522	2.0
v502	v503	2.0
v502	v673	2.0
v502	v667	1.0
v502	v665	3.0
v502	v661	1.0
v502	v659	2.0
v502	v656	2.0
v502	v654	2.0
v502	v617	2.0
v502	v613	3.0
v502	v608	4.0
v502	v526	2.0
v502	v518	1.0
v502	v513	2.0
v502	v501	2.0
v502	v677	2.0
v502	v672	2.0
v502	v664	1.0
v502	v657	1.0
v502	v652	3.0
v502	v638	2.0
v502	v633	2.0
v502	v625	1.0
v502	v620	2.0
v502	v585	4.0
v502	v580	1.0
v502	v566	3.0
v502	v552	1.0
v502	v539	2.0
v502	v537	3.0
v502	v523	1.0
v502	v519	2.0
v502	v506	3.0
v502	v500	1.0
v502	v839	1.0
v502	v674	1.0
v502	v670	2.0
v502	v626	3.0
v502	v619	2.0
v502	v594	1.0
v502	v582	2.0
v502	v576	1.0
v502	v550	2.0
v502	v536	1.0
v502	v521	2.0
v502	v873	1.0
v502	v662	2.0
v502	v660	2.0
v502	v644	1.0
v502	v642	2.0
v502	v636	2.0
v502	v629	3.0
v502	v627	2.0
v502	v611	2.0
v502	v599	2.0
v502	v592	3.0
v502	v591	3.0
v502	v569	3.0
v502	v551	3.0
v502	v543	4.0
v502	v535	2.0
v502	v529	3.0
v502	v517	2.0
v502	v507	2.0
v502	v763	1.0
v502	v663	2.0
v502	v655	2.0
v502	v650	2.0
v502	v649	1.0
v502	v628	1.0
v502	v605	1.0
v502	v604	3.0
v502	v602	4.0
v502	v577	2.0
v502	v575	1.0
v502	v563	1.0
v502	v558	3.0
v502	v546	1.0
v502	v544	2.0
v502	v528	2.0
v502	v502	14.0
v503	v768	1.0
v503	v654	1.0
v503	v618	1.0
v503	v606	1.0
v503	v580	1.0
v503	v558	1.0
v503	v544	1.0
v503	v972	1.0
v503	v632	1.0
v503	v627	1.0
v503	v585	1.0
v503	v583	1.0
v503	v545	1.0
v503	v527	1.0
v503	v519	1.0
v503	v507	1.0
v503	v944	1.0
v503	v942	1.0
v503	v695	1.0
v503	v614	1.0
v503	v547	1.0
v503	v538	1.0
v503	v669	1.0
v503	v608	1.0
v503	v607	1.0
v503	v589	1.0
v503	v528	1.0
v503	v999	1.0
v503	v966	1.0
v503	v962	1.0
v503	v959	1.0
v503	v928	1.0
v503	v924	1.0
v503	v897	1.0
v503	v856	1.0
v503	v849	1.0
v503	v852	1.0
v503	v759	1.0
v503	v665	3.0
v503	v626	1.0
v503	v557	1.0
v503	v549	1.0
v503	v530	1.0
v503	v506	1.0
v503	v975	1.0
v503	v974	1.0
v503	v973	1.0
v503	v971	1.0
v503	v963	1.0
v503	v947	1.0
v503	v939	1.0
v503	v923	2.0
v503	v912	1.0
v503	v900	1.0
v503	v894	1.0
v503	v885	1.0
v503	v884	1.0
v503	v863	1.0
v503	v858	1.0
v503	v955	1.0
v503	v658	2.0
v503	v644	1.0
v503	v629	2.0
v503	v568	1.0
v503	v539	1.0
v503	v983	2.0
v503	v976	2.0
v503	v676	1.0
v503	v648	3.0
v503	v635	2.0
v503	v630	1.0
v503	v720	1.0
v503	v666	1.0
v503	v656	1.0
v503	v636	1.0
v503	v621	3.0
v503	v567	2.0
v503	v857	2.0
v503	v634	2.0
v503	v603	1.0
v503	v559	2.0
v503	v556	1.0
v503	v525	1.0
v503	v514	1.0
v503	v673	1.0
v503	v671	1.0
v503	v617	1.0
v503	v595	2.0
v503	v534	4.0
v503	v533	1.0
v503	v522	1.0
v503	v517	2.0
v503	v502	2.0
v503	v660	1.0
v503	v637	2.0
v503	v610	1.0
v503	v586	2.0
v503	v581	1.0
v503	v575	2.0
v503	v563	1.0
v503	v526	1.0
v503	v505	1.0
v503	v500	1.0
v503	v613	1.0
v503	v578	3.0
v503	v571	1.0
v503	v570	1.0
v503	v569	3.0
v503	v554	1.0
v503	v550	2.0
v503	v542	2.0
v503	v540	3.0
v503	v508	1.0
v503	v862	1.0
v503	v763	2.0
v503	v736	1.0
v503	v670	2.0
v503	v664	2.0
v503	v651	4.0
v503	v645	3.0
v503	v633	2.0
v503	v615	2.0
v503	v605	1.0
v503	v598	3.0
v503	v590	2.0
v503	v588	3.0
v503	v574	1.0
v503	v572	2.0
v503	v524	3.0
v503	v523	1.0
v503	v504	2.0
v503	v678	2.0
v503	v655	2.0
v503	v650	4.0
v503	v624	1.0
v503	v609	2.0
v503	v599	1.0
v503	v596	4.0
v503	v593	4.0
v503	v584	2.0
v503	v555	2.0
v503	v551	3.0
v503	v532	2.0
v503	v521	4.0
v503	v515	4.0
v503	v510	4.0
v503	v988	2.0
v503	v713	1.0
v503	v675	2.0
v503	v668	2.0
v503	v667	2.0
v503	v653	1.0
v503	v639	2.0
v503	v638	2.0
v503	v601	2.0
v503	v597	2.0
v503	v573	3.0
v503	v562	3.0
v503	v548	2.0
v503	v543	4.0
v503	v513	2.0
v503	v902	3.0
v503	v895	1.0
v503	v740	1.0
v503	v679	1.0
v503	v674	1.0
v503	v657	2.0
v503	v649	1.0
v503	v631	1.0
v503	v625	1.0
v503	v619	5.0
v503	v612	1.0
v503	v604	3.0
v503	v592	3.0
v503	v582	1.0
v503	v576	2.0
v503	v561	2.0
v503	v553	4.0
v503	v537	3.0
v503	v536	2.0
v503	v529	1.0
v503	v520	1.0
v503	v518	2.0
v503	v512	2.0
v503	v503	18.0
v504	v768	1.0
v504	v639	1.0
v504	v606	1.0
v504	v580	1.0
v504	v510	1.0
v504	v751	1.0
v504	v679	1.0
v504	v637	1.0
v504	v623	1.0
v504	v599	1.0
v504	v581	1.0
v504	v988	1.0
v504	v609	1.0
v504	v519	1.0
v504	v513	1.0
v504	v666	1.0
v504	v659	2.0
v504	v604	1.0
v504	v585	1.0
v504	v582	1.0
v504	v558	2.0
v504	v549	1.0
v504	v530	1.0
v504	v511	2.0
v504	v508	1.0
v504	v681	1.0
v504	v640	1.0
v504	v634	1.0
v504	v630	1.0
v504	v626	1.0
v504	v622	1.0
v504	v619	1.0
v504	v617	1.0
v504	v566	1.0
v504	v517	1.0
v504	v998	1.0
v504	v676	1.0
v504	v647	3.0
v504	v579	1.0
v504	v575	1.0
v504	v544	3.0
v504	v514	1.0
v504	v505	1.0
v504	v767	1.0
v504	v741	1.0
v504	v663	1.0
v504	v616	1.0
v504	v603	2.0
v504	v584	3.0
v504	v551	1.0
v504	v533	2.0
v504	v787	1.0
v504	v571	2.0
v504	v561	1.0
v504	v556	1.0
v504	v537	2.0
v504	v534	3.0
v504	v655	1.0
v504	v653	1.0
v504	v636	4.0
v504	v629	1.0
v504	v628	2.0
v504	v627	1.0
v504	v608	1.0
v504	v602	1.0
v504	v564	2.0
v504	v546	2.0
v504	v526	1.0
v504	v673	1.0
v504	v648	2.0
v504	v618	3.0
v504	v614	2.0
v504	v612	3.0
v504	v565	1.0
v504	v550	3.0
v504	v532	1.0
v504	v525	1.0
v504	v500	1.0
v504	v674	1.0
v504	v669	1.0
v504	v650	4.0
v504	v644	1.0
v504	v638	1.0
v504	v589	2.0
v504	v559	3.0
v504	v554	1.0
v504	v543	4.0
v504	v542	1.0
v504	v672	3.0
v504	v668	1.0
v504	v649	2.0
v504	v596	2.0
v504	v592	2.0
v504	v540	2.0
v504	v521	1.0
v504	v518	3.0
v504	v516	2.0
v504	v862	1.0
v504	v763	1.0
v504	v736	1.0
v504	v670	2.0
v504	v667	3.0
v504	v657	2.0
v504	v645	4.0
v504	v633	4.0
v504	v615	1.0
v504	v605	2.0
v504	v598	1.0
v504	v593	1.0
v504	v590	1.0
v504	v588	4.0
v504	v574	3.0
v504	v573	1.0
v504	v572	1.0
v504	v555	3.0
v504	v524	3.0
v504	v523	2.0
v504	v503	2.0
v504	v665	2.0
v504	v664	2.0
v504	v654	3.0
v504	v652	1.0
v504	v641	1.0
v504	v625	3.0
v504	v613	3.0
v504	v607	1.0
v504	v583	1.0
v504	v562	2.0
v504	v552	1.0
v504	v541	2.0
v504	v535	4.0
v504	v531	3.0
v504	v529	2.0
v504	v512	3.0
v504	v509	2.0
v504	v993	1.0
v504	v845	1.0
v504	v662	3.0
v504	v651	3.0
v504	v635	2.0
v504	v631	1.0
v504	v620	2.0
v504	v597	1.0
v504	v587	4.0
v504	v578	1.0
v504	v567	1.0
v504	v536	3.0
v504	v504	15.0
v505	v753	1.0
v505	v651	1.0
v505	v628	1.0
v505	v622	1.0
v505	v570	1.0
v505	v548	1.0
v505	v542	1.0
v505	v964	1.0
v505	v672	1.0
v505	v649	1.0
v505	v625	1.0
v505	v623	2.0
v505	v532	1.0
v505	v525	1.0
v505	v948	1.0
v505	v787	1.0
v505	v639	1.0
v505	v618	1.0
v505	v615	1.0
v505	v583	1.0
v505	v524	1.0
v505	v507	1.0
v505	v992	1.0
v505	v991	1.0
v505	v974	1.0
v505	v932	1.0
v505	v903	1.0
v505	v901	1.0
v505	v861	1.0
v505	v854	1.0
v505	v987	1.0
v505	v975	1.0
v505	v970	1.0
v505	v966	1.0
v505	v963	2.0
v505	v962	1.0
v505	v925	1.0
v505	v907	1.0
v505	v906	1.0
v505	v904	1.0
v505	v900	1.0
v505	v889	1.0
v505	v866	2.0
v505	v855	1.0
v505	v731	1.0
v505	v701	1.0
v505	v990	3.0
v505	v985	1.0
v505	v959	1.0
v505	v949	1.0
v505	v946	2.0
v505	v945	1.0
v505	v937	1.0
v505	v935	1.0
v505	v924	2.0
v505	v919	1.0
v505	v917	2.0
v505	v899	2.0
v505	v898	1.0
v505	v896	1.0
v505	v893	1.0
v505	v891	1.0
v505	v890	1.0
v505	v878	1.0
v505	v872	1.0
v505	v850	1.0
v505	v674	1.0
v505	v998	2.0
v505	v654	1.0
v505	v579	1.0
v505	v574	1.0
v505	v564	1.0
v505	v537	1.0
v505	v504	1.0
v505	v824	1.0
v505	v797	1.0
v505	v794	1.0
v505	v786	1.0
v505	v752	1.0
v505	v746	1.0
v505	v734	1.0
v505	v728	1.0
v505	v711	1.0
v505	v830	2.0
v505	v652	1.0
v505	v645	1.0
v505	v640	2.0
v505	v616	1.0
v505	v578	3.0
v505	v571	2.0
v505	v567	1.0
v505	v560	1.0
v505	v552	1.0
v505	v509	2.0
v505	v508	1.0
v505	v501	2.0
v505	v675	2.0
v505	v664	1.0
v505	v660	1.0
v505	v637	1.0
v505	v610	2.0
v505	v590	2.0
v505	v586	2.0
v505	v575	3.0
v505	v550	1.0
v505	v526	2.0
v505	v503	1.0
v505	v500	1.0
v505	v668	1.0
v505	v665	1.0
v505	v663	1.0
v505	v656	1.0
v505	v646	2.0
v505	v626	1.0
v505	v572	1.0
v505	v558	1.0
v505	v557	2.0
v505	v555	2.0
v505	v544	3.0
v505	v512	1.0
v505	v510	1.0
v505	v822	2.0
v505	v676	3.0
v505	v644	2.0
v505	v635	2.0
v505	v617	3.0
v505	v614	1.0
v505	v612	1.0
v505	v602	2.0
v505	v595	1.0
v505	v584	1.0
v505	v577	2.0
v505	v573	2.0
v505	v561	2.0
v505	v556	2.0
v505	v545	1.0
v505	v543	1.0
v505	v536	1.0
v505	v534	3.0
v505	v988	1.0
v505	v931	1.0
v505	v677	2.0
v505	v658	1.0
v505	v657	1.0
v505	v648	2.0
v505	v647	3.0
v505	v634	1.0
v505	v609	2.0
v505	v603	2.0
v505	v563	2.0
v505	v541	1.0
v505	v540	1.0
v505	v519	1.0
v505	v516	1.0
v505	v679	2.0
v505	v670	1.0
v505	v662	2.0
v505	v636	1.0
v505	v633	2.0
v505	v620	1.0
v505	v608	2.0
v505	v600	1.0
v505	v597	1.0
v505	v591	3.0
v505	v589	1.0
v505	v588	2.0
v505	v587	3.0
v505	v581	4.0
v505	v580	2.0
v505	v553	3.0
v505	v523	2.0
v505	v514	3.0
v505	v513	2.0
v505	v505	14.0
v506	v763	1.0
v506	v697	1.0
v506	v651	1.0
v506	v596	1.0
v506	v586	1.0
v506	v584	1.0
v506	v518	1.0
v506	v989	1.0
v506	v781	1.0
v506	v692	1.0
v506	v656	2.0
v506	v605	1.0
v506	v509	1.0
v506	v921	1.0
v506	v599	1.0
v506	v669	1.0
v506	v564	1.0
v506	v662	1.0
v506	v639	1.0
v506	v725	1.0
v506	v635	1.0
v506	v598	1.0
v506	v568	1.0
v506	v512	2.0
v506	v606	2.0
v506	v602	3.0
v506	v520	3.0
v506	v852	1.0
v506	v759	1.0
v506	v665	1.0
v506	v634	1.0
v506	v578	1.0
v506	v559	2.0
v506	v549	3.0
v506	v503	1.0
v506	v627	2.0
v506	v595	2.0
v506	v555	2.0
v506	v530	2.0
v506	v514	2.0
v506	v991	1.0
v506	v951	1.0
v506	v949	1.0
v506	v947	1.0
v506	v940	1.0
v506	v936	1.0
v506	v919	1.0
v506	v912	1.0
v506	v898	1.0
v506	v891	1.0
v506	v886	1.0
v506	v858	1.0
v506	v856	1.0
v506	v849	1.0
v506	v769	1.0
v506	v998	1.0
v506	v996	1.0
v506	v995	1.0
v506	v974	1.0
v506	v959	1.0
v506	v957	1.0
v506	v939	1.0
v506	v934	1.0
v506	v930	2.0
v506	v892	1.0
v506	v877	1.0
v506	v865	1.0
v506	v667	2.0
v506	v659	2.0
v506	v658	3.0
v506	v623	2.0
v506	v622	2.0
v506	v619	1.0
v506	v524	1.0
v506	v932	1.0
v506	v737	1.0
v506	v565	1.0
v506	v562	2.0
v506	v531	2.0
v506	v515	2.0
v506	v834	1.0
v506	v675	2.0
v506	v654	1.0
v506	v637	5.0
v506	v621	2.0
v506	v617	2.0
v506	v610	1.0
v506	v604	3.0
v506	v575	1.0
v506	v554	2.0
v506	v551	3.0
v506	v541	2.0
v506	v538	1.0
v506	v532	3.0
v506	v501	2.0
v506	v655	1.0
v506	v649	1.0
v506	v641	1.0
v506	v631	2.0
v506	v587	1.0
v506	v579	4.0
v506	v576	2.0
v506	v571	1.0
v506	v510	2.0
v506	v709	1.0
v506	v630	2.0
v506	v629	3.0
v506	v594	1.0
v506	v553	3.0
v506	v550	2.0
v506	v525	2.0
v506	v652	3.0
v506	v642	1.0
v506	v638	1.0
v506	v633	6.0
v506	v582	3.0
v506	v580	1.0
v506	v566	3.0
v506	v558	2.0
v506	v543	3.0
v506	v537	3.0
v506	v529	2.0
v506	v523	2.0
v506	v519	2.0
v506	v502	3.0
v506	v988	2.0
v506	v879	1.0
v506	v706	1.0
v506	v640	2.0
v506	v628	2.0
v506	v626	5.0
v506	v625	4.0
v506	v624	4.0
v506	v620	4.0
v506	v618	2.0
v506	v607	3.0
v506	v601	4.0
v506	v592	2.0
v506	v591	1.0
v506	v588	3.0
v506	v581	1.0
v506	v572	1.0
v506	v561	3.0
v506	v552	2.0
v506	v548	2.0
v506	v539	3.0
v506	v535	5.0
v506	v500	4.0
v506	v701	1.0
v506	v677	3.0
v506	v612	2.0
v506	v611	3.0
v506	v593	4.0
v506	v585	4.0
v506	v560	1.0
v506	v533	3.0
v506	v528	2.0
v506	v508	3.0
v506	v814	1.0
v506	v733	1.0
v506	v670	2.0
v506	v664	3.0
v506	v646	2.0
v506	v603	1.0
v506	v577	1.0
v506	v570	4.0
v506	v569	4.0
v506	v557	5.0
v506	v547	2.0
v506	v534	4.0
v506	v679	2.0
v506	v666	1.0
v506	v645	3.0
v506	v643	1.0
v506	v614	3.0
v506	v613	2.0
v506	v608	4.0
v506	v590	1.0
v506	v574	1.0
v506	v573	5.0
v506	v567	3.0
v506	v695	1.0
v506	v676	4.0
v506	v672	6.0
v506	v671	2.0
v506	v668	1.0
v506	v660	1.0
v506	v657	2.0
v506	v653	4.0
v506	v632	4.0
v506	v616	3.0
v506	v589	2.0
v506	v546	3.0
v506	v540	3.0
v506	v522	6.0
v506	v521	3.0
v506	v511	3.0
v506	v506	22.0
v507	v609	1.0
v507	v608	1.0
v507	v601	1.0
v507	v579	1.0
v507	v539	1.0
v507	v972	1.0
v507	v650	1.0
v507	v596	1.0
v507	v588	1.0
v507	v545	1.0
v507	v534	1.0
v507	v510	1.0
v507	v503	1.0
v507	v948	1.0
v507	v787	1.0
v507	v618	1.0
v507	v615	1.0
v507	v610	1.0
v507	v602	2.0
v507	v581	1.0
v507	v580	1.0
v507	v505	1.0
v507	v501	1.0
v507	v988	1.0
v507	v947	1.0
v507	v936	1.0
v507	v928	1.0
v507	v927	1.0
v507	v916	1.0
v507	v914	1.0
v507	v895	1.0
v507	v854	1.0
v507	v851	1.0
v507	v729	1.0
v507	v711	1.0
v507	v673	1.0
v507	v670	2.0
v507	v645	2.0
v507	v563	1.0
v507	v553	1.0
v507	v546	1.0
v507	v984	1.0
v507	v955	1.0
v507	v953	1.0
v507	v945	1.0
v507	v931	1.0
v507	v911	1.0
v507	v886	1.0
v507	v880	1.0
v507	v864	1.0
v507	v763	1.0
v507	v565	2.0
v507	v675	1.0
v507	v674	1.0
v507	v647	2.0
v507	v635	2.0
v507	v632	3.0
v507	v625	1.0
v507	v585	2.0
v507	v577	2.0
v507	v566	1.0
v507	v532	1.0
v507	v522	1.0
v507	v519	2.0
v507	v515	1.0
v507	v512	1.0
v507	v765	2.0
v507	v668	1.0
v507	v626	1.0
v507	v617	3.0
v507	v574	1.0
v507	v531	1.0
v507	v527	2.0
v507	v520	2.0
v507	v873	1.0
v507	v662	1.0
v507	v660	1.0
v507	v644	2.0
v507	v636	2.0
v507	v627	3.0
v507	v611	1.0
v507	v591	1.0
v507	v569	3.0
v507	v551	1.0
v507	v543	2.0
v507	v535	1.0
v507	v529	1.0
v507	v517	1.0
v507	v502	2.0
v507	v996	1.0
v507	v679	2.0
v507	v677	1.0
v507	v665	3.0
v507	v663	1.0
v507	v642	2.0
v507	v641	1.0
v507	v592	2.0
v507	v587	2.0
v507	v584	2.0
v507	v576	1.0
v507	v573	1.0
v507	v561	3.0
v507	v530	2.0
v507	v528	1.0
v507	v516	2.0
v507	v664	1.0
v507	v648	2.0
v507	v646	1.0
v507	v639	3.0
v507	v629	3.0
v507	v628	2.0
v507	v623	2.0
v507	v619	2.0
v507	v606	2.0
v507	v599	3.0
v507	v583	3.0
v507	v564	1.0
v507	v556	1.0
v507	v549	2.0
v507	v547	1.0
v507	v538	1.0
v507	v524	2.0
v507	v507	11.0
v508	v639	1.0
v508	v606	1.0
v508	v592	1.0
v508	v523	1.0
v508	v936	1.0
v508	v856	1.0
v508	v527	1.0
v508	v668	1.0
v508	v634	1.0
v508	v602	2.0
v508	v572	1.0
